@timestamp,system.load.1,system.load.15,system.load.5,system.load.cores,system.load.norm.1,system.load.norm.15,system.load.norm.5
"July 14th 2018, 00:13:38.876",0.89,4.33,4.86,4,0.223,1.083,1.215
"July 14th 2018, 00:13:28.876",0.59,4.35,4.94,4,0.148,1.088,1.235
"July 14th 2018, 00:13:18.876",0.7,4.4,5.11,4,0.175,1.1,1.278
"July 14th 2018, 00:13:08.876",0.83,4.45,5.29,4,0.208,1.113,1.323
"July 14th 2018, 00:12:58.876",0.61,4.48,5.4,4,0.153,1.12,1.35
"July 14th 2018, 00:12:48.876",0.53,4.52,5.55,4,0.133,1.13,1.388
"July 14th 2018, 00:12:40.771",0.58,4.54,5.64,4,0.145,1.135,1.41
"July 14th 2018, 00:12:38.876",0.63,4.56,5.74,4,0.158,1.14,1.435
"July 14th 2018, 00:12:28.876",0.74,4.61,5.93,4,0.185,1.153,1.483
"July 14th 2018, 00:12:18.876",0.88,4.66,6.14,4,0.22,1.165,1.535
"July 14th 2018, 00:12:08.876",0.85,4.7,6.31,4,0.213,1.175,1.578
"July 14th 2018, 00:11:58.876",0.81,4.75,6.49,4,0.203,1.188,1.623
"July 14th 2018, 00:11:48.876",0.87,4.79,6.7,4,0.218,1.198,1.675
"July 14th 2018, 00:11:40.771",0.95,4.82,6.81,4,0.238,1.205,1.703
"July 14th 2018, 00:11:38.876",0.86,4.83,6.89,4,0.215,1.208,1.723
"July 14th 2018, 00:11:28.876",1.02,4.89,7.13,4,0.255,1.223,1.783
"July 14th 2018, 00:11:18.876",1.2,4.94,7.37,4,0.3,1.235,1.843
"July 14th 2018, 00:11:08.876",1.42,4.99,7.62,4,0.355,1.248,1.905
"July 14th 2018, 00:10:58.876",1.68,5.05,7.88,4,0.42,1.263,1.97
"July 14th 2018, 00:10:48.876",1.98,5.1,8.15,4,0.495,1.275,2.038
"July 14th 2018, 00:10:40.771",2.07,5.13,8.27,4,0.518,1.283,2.068
"July 14th 2018, 00:10:38.876",2.25,5.15,8.41,4,0.563,1.288,2.103
"July 14th 2018, 00:10:28.876",2.13,5.18,8.6,4,0.533,1.295,2.15
"July 14th 2018, 00:10:18.876",2.52,5.23,8.89,4,0.63,1.308,2.223
"July 14th 2018, 00:10:08.876",2.98,5.29,9.19,4,0.745,1.323,2.298
"July 14th 2018, 00:09:58.876",3.52,5.35,9.51,4,0.88,1.338,2.378
"July 14th 2018, 00:09:48.876",4.08,5.4,9.81,4,1.02,1.35,2.453
"July 14th 2018, 00:09:40.771",4.17,5.41,9.93,4,1.043,1.353,2.483
"July 14th 2018, 00:09:38.876",4.54,5.44,10.1,4,1.135,1.36,2.525
"July 14th 2018, 00:09:28.876",5.36,5.5,10.44,4,1.34,1.375,2.61
"July 14th 2018, 00:09:18.876",6.33,5.56,10.8,4,1.583,1.39,2.7
"July 14th 2018, 00:09:08.876",7.31,5.61,11.13,4,1.828,1.403,2.783
"July 14th 2018, 00:08:58.876",8.55,5.67,11.49,4,2.138,1.418,2.873
"July 14th 2018, 00:08:48.876",9.59,5.7,11.78,4,2.398,1.425,2.945
"July 14th 2018, 00:08:40.771",10.42,5.73,11.98,4,2.605,1.433,2.995
"July 14th 2018, 00:08:38.876",11.24,5.76,12.17,4,2.81,1.44,3.043
"July 14th 2018, 00:08:28.876",12.91,5.8,12.52,4,3.228,1.45,3.13
"July 14th 2018, 00:08:18.876",15.17,5.85,12.93,4,3.793,1.463,3.233
"July 14th 2018, 00:08:08.876",17.57,5.9,13.3,4,4.393,1.475,3.325
"July 14th 2018, 00:07:58.876",19.97,5.91,13.6,4,4.993,1.478,3.4
"July 14th 2018, 00:07:48.876",23.33,5.96,14.01,4,5.833,1.49,3.503
"July 14th 2018, 00:07:40.771",25.37,5.99,14.25,4,6.343,1.498,3.563
"July 14th 2018, 00:07:38.876",27.49,6.02,14.47,4,6.873,1.505,3.618
"July 14th 2018, 00:07:28.876",32.48,6.09,14.97,4,8.12,1.523,3.743
"July 14th 2018, 00:07:18.876",38.38,6.15,15.48,4,9.595,1.538,3.87
"July 14th 2018, 00:07:08.876",45.36,6.22,16,4,11.34,1.555,4
"July 14th 2018, 00:06:58.876",53.6,6.29,16.55,4,13.4,1.573,4.138
"July 14th 2018, 00:06:48.876",63.33,6.36,17.11,4,15.833,1.59,4.278
"July 14th 2018, 00:06:40.771",68.67,6.38,17.37,4,17.168,1.595,4.343
"July 14th 2018, 00:06:38.876",64.03,5.75,15.6,4,16.008,1.438,3.9
"July 14th 2018, 00:06:28.876",41.49,3.79,9.75,4,10.373,0.948,2.438
"July 14th 2018, 00:06:18.876",14.47,1.77,3.61,4,3.618,0.443,0.903
"July 14th 2018, 00:06:08.876",0.82,0.85,0.78,4,0.205,0.213,0.195
"July 14th 2018, 00:05:58.876",0.54,0.84,0.72,4,0.135,0.21,0.18
"July 14th 2018, 00:05:48.876",0.55,0.84,0.72,4,0.138,0.21,0.18
"July 14th 2018, 00:05:40.771",0.6,0.85,0.74,4,0.15,0.213,0.185
"July 14th 2018, 00:05:38.876",0.47,0.84,0.72,4,0.118,0.21,0.18
"July 14th 2018, 00:05:28.876",0.56,0.85,0.74,4,0.14,0.213,0.185
"July 14th 2018, 00:05:18.876",0.57,0.85,0.75,4,0.143,0.213,0.188
"July 14th 2018, 00:05:08.876",0.67,0.86,0.78,4,0.168,0.215,0.195
"July 14th 2018, 00:04:58.876",0.61,0.86,0.77,4,0.153,0.215,0.193
"July 14th 2018, 00:04:48.876",0.66,0.87,0.78,4,0.165,0.218,0.195
"July 14th 2018, 00:04:40.771",0.78,0.88,0.81,4,0.195,0.22,0.203
"July 14th 2018, 00:04:38.876",0.78,0.88,0.81,4,0.195,0.22,0.203
"July 14th 2018, 00:04:28.876",0.66,0.87,0.78,4,0.165,0.218,0.195
"July 14th 2018, 00:04:18.876",0.69,0.87,0.79,4,0.173,0.218,0.198
"July 14th 2018, 00:04:08.876",0.72,0.88,0.8,4,0.18,0.22,0.2
"July 14th 2018, 00:03:58.876",0.76,0.88,0.81,4,0.19,0.22,0.203
"July 14th 2018, 00:03:48.876",0.8,0.88,0.82,4,0.2,0.22,0.205
"July 14th 2018, 00:03:40.771",0.85,0.89,0.84,4,0.213,0.223,0.21
"July 14th 2018, 00:03:38.876",0.85,0.89,0.84,4,0.213,0.223,0.21
"July 14th 2018, 00:03:28.876",0.83,0.89,0.83,4,0.208,0.223,0.208
"July 14th 2018, 00:03:18.876",0.88,0.89,0.84,4,0.22,0.223,0.21
"July 14th 2018, 00:03:08.876",0.95,0.89,0.85,4,0.238,0.223,0.213
"July 14th 2018, 00:02:58.876",1.03,0.9,0.86,4,0.258,0.225,0.215
"July 14th 2018, 00:02:48.876",1.21,0.91,0.89,4,0.303,0.228,0.223
"July 14th 2018, 00:02:40.771",1.35,0.91,0.91,4,0.338,0.228,0.228
"July 14th 2018, 00:02:38.876",1.35,0.91,0.91,4,0.338,0.228,0.228
"July 14th 2018, 00:02:28.876",0.46,0.86,0.73,4,0.115,0.215,0.183
"July 14th 2018, 00:02:18.876",0.54,0.87,0.76,4,0.135,0.218,0.19
"July 14th 2018, 00:02:08.876",0.55,0.87,0.77,4,0.138,0.218,0.193
"July 14th 2018, 00:01:58.876",0.56,0.87,0.77,4,0.14,0.218,0.193
"July 14th 2018, 00:01:48.876",0.66,0.88,0.8,4,0.165,0.22,0.2
"July 14th 2018, 00:01:40.771",0.78,0.89,0.83,4,0.195,0.223,0.208
"July 14th 2018, 00:01:38.876",0.78,0.89,0.83,4,0.195,0.223,0.208
"July 14th 2018, 00:01:28.876",0.84,0.9,0.84,4,0.21,0.225,0.21
"July 14th 2018, 00:01:18.876",0.7,0.89,0.82,4,0.175,0.223,0.205
"July 14th 2018, 00:01:08.876",0.47,0.88,0.78,4,0.118,0.22,0.195
"July 14th 2018, 00:00:58.876",0.55,0.89,0.8,4,0.138,0.223,0.2
"July 14th 2018, 00:00:48.876",0.66,0.9,0.83,4,0.165,0.225,0.208
"July 14th 2018, 00:00:40.771",0.68,0.9,0.84,4,0.17,0.225,0.21
"July 14th 2018, 00:00:38.876",0.68,0.9,0.84,4,0.17,0.225,0.21
"July 14th 2018, 00:00:28.876",0.61,0.9,0.84,4,0.153,0.225,0.21
"July 14th 2018, 00:00:18.876",0.73,0.91,0.87,4,0.183,0.228,0.218
"July 14th 2018, 00:00:08.876",0.86,0.92,0.9,4,0.215,0.23,0.225
"July 13th 2018, 23:59:58.876",0.65,0.91,0.86,4,0.163,0.228,0.215
"July 13th 2018, 23:59:48.876",0.58,0.91,0.85,4,0.145,0.228,0.213
"July 13th 2018, 23:59:40.771",0.68,0.92,0.88,4,0.17,0.23,0.22
"July 13th 2018, 23:59:38.876",0.68,0.92,0.88,4,0.17,0.23,0.22
"July 13th 2018, 23:59:28.876",0.64,0.92,0.88,4,0.16,0.23,0.22
"July 13th 2018, 23:59:18.876",0.75,0.93,0.91,4,0.188,0.233,0.228
"July 13th 2018, 23:59:08.876",0.89,0.94,0.94,4,0.223,0.235,0.235
"July 13th 2018, 23:58:58.876",0.96,0.95,0.96,4,0.24,0.238,0.24
"July 13th 2018, 23:58:48.876",0.35,0.91,0.84,4,0.088,0.228,0.21
"July 13th 2018, 23:58:40.771",0.32,0.91,0.85,4,0.08,0.228,0.213
"July 13th 2018, 23:58:38.876",0.32,0.91,0.85,4,0.08,0.228,0.213
"July 13th 2018, 23:58:28.876",0.38,0.92,0.88,4,0.095,0.23,0.22
"July 13th 2018, 23:58:18.876",0.35,0.93,0.89,4,0.088,0.233,0.223
"July 13th 2018, 23:58:08.876",0.24,0.93,0.89,4,0.06,0.233,0.223
"July 13th 2018, 23:57:58.876",0.28,0.94,0.92,4,0.07,0.235,0.23
"July 13th 2018, 23:57:48.876",0.24,0.94,0.93,4,0.06,0.235,0.233
"July 13th 2018, 23:57:40.771",0.29,0.95,0.96,4,0.073,0.238,0.24
"July 13th 2018, 23:57:38.876",0.29,0.95,0.96,4,0.073,0.238,0.24
"July 13th 2018, 23:57:28.876",0.34,0.96,1,4,0.085,0.24,0.25
"July 13th 2018, 23:57:18.876",0.32,0.97,1.01,4,0.08,0.243,0.253
"July 13th 2018, 23:57:08.876",0.38,0.98,1.05,4,0.095,0.245,0.263
"July 13th 2018, 23:56:58.876",0.44,0.99,1.09,4,0.11,0.248,0.273
"July 13th 2018, 23:56:48.876",0.53,1,1.12,4,0.133,0.25,0.28
"July 13th 2018, 23:56:40.771",0.53,1.01,1.14,4,0.133,0.253,0.285
"July 13th 2018, 23:56:38.876",0.53,1.01,1.14,4,0.133,0.253,0.285
"July 13th 2018, 23:56:28.876",0.54,1.01,1.17,4,0.135,0.253,0.293
"July 13th 2018, 23:56:18.876",0.63,1.03,1.21,4,0.158,0.258,0.303
"July 13th 2018, 23:56:08.876",0.75,1.04,1.25,4,0.188,0.26,0.313
"July 13th 2018, 23:55:58.876",0.89,1.05,1.29,4,0.223,0.263,0.323
"July 13th 2018, 23:55:48.876",0.86,1.05,1.3,4,0.215,0.263,0.325
"July 13th 2018, 23:55:40.771",1.02,1.06,1.35,4,0.255,0.265,0.338
"July 13th 2018, 23:55:38.876",1.02,1.06,1.35,4,0.255,0.265,0.338
"July 13th 2018, 23:55:28.876",1.11,1.07,1.38,4,0.278,0.268,0.345
"July 13th 2018, 23:55:18.876",1.32,1.08,1.42,4,0.33,0.27,0.355
"July 13th 2018, 23:55:08.876",1.3,1.07,1.42,4,0.325,0.268,0.355
"July 13th 2018, 23:54:58.876",1.53,1.09,1.47,4,0.383,0.273,0.368
"July 13th 2018, 23:54:48.876",1.81,1.1,1.52,4,0.453,0.275,0.38
"July 13th 2018, 23:54:40.771",2.14,1.11,1.57,4,0.535,0.278,0.393
"July 13th 2018, 23:54:38.876",2.14,1.11,1.57,4,0.535,0.278,0.393
"July 13th 2018, 23:54:28.876",2.44,1.12,1.61,4,0.61,0.28,0.403
"July 13th 2018, 23:54:18.876",2.8,1.13,1.65,4,0.7,0.283,0.413
"July 13th 2018, 23:54:08.877",3.05,1.12,1.65,4,0.763,0.28,0.413
"July 13th 2018, 23:53:58.876",3.6,1.13,1.71,4,0.9,0.283,0.428
"July 13th 2018, 23:53:48.876",4.09,1.14,1.74,4,1.023,0.285,0.435
"July 13th 2018, 23:53:40.771",4.83,1.15,1.8,4,1.208,0.288,0.45
"July 13th 2018, 23:53:38.876",4.83,1.15,1.8,4,1.208,0.288,0.45
"July 13th 2018, 23:53:28.876",4.31,1.07,1.59,4,1.078,0.268,0.398
"July 13th 2018, 23:53:18.876",4.38,1.04,1.5,4,1.095,0.26,0.375
"July 13th 2018, 23:53:08.876",3.59,0.96,1.25,4,0.898,0.24,0.313
"July 13th 2018, 23:52:58.876",3.97,0.95,1.24,4,0.993,0.238,0.31
"July 13th 2018, 23:52:48.876",0.26,0.7,0.48,4,0.065,0.175,0.12
"July 13th 2018, 23:52:40.771",0.21,0.71,0.48,4,0.053,0.178,0.12
"July 13th 2018, 23:52:38.876",0.21,0.71,0.48,4,0.053,0.178,0.12
"July 13th 2018, 23:52:28.876",0.25,0.71,0.49,4,0.063,0.178,0.123
"July 13th 2018, 23:52:18.876",0.3,0.72,0.51,4,0.075,0.18,0.128
"July 13th 2018, 23:52:08.876",0.35,0.73,0.53,4,0.088,0.183,0.133
"July 13th 2018, 23:51:58.876",0.41,0.74,0.55,4,0.103,0.185,0.138
"July 13th 2018, 23:51:48.876",0.4,0.74,0.55,4,0.1,0.185,0.138
"July 13th 2018, 23:51:40.771",0.3,0.74,0.53,4,0.075,0.185,0.133
"July 13th 2018, 23:51:38.876",0.3,0.74,0.53,4,0.075,0.185,0.133
"July 13th 2018, 23:51:28.876",0.26,0.74,0.54,4,0.065,0.185,0.135
"July 13th 2018, 23:51:18.876",0.21,0.75,0.54,4,0.053,0.188,0.135
"July 13th 2018, 23:51:08.876",0.25,0.75,0.55,4,0.063,0.188,0.138
"July 13th 2018, 23:50:58.876",0.3,0.76,0.57,4,0.075,0.19,0.143
"July 13th 2018, 23:50:48.876",0.35,0.77,0.59,4,0.088,0.193,0.148
"July 13th 2018, 23:50:40.771",0.42,0.78,0.61,4,0.105,0.195,0.153
"July 13th 2018, 23:50:38.876",0.42,0.78,0.61,4,0.105,0.195,0.153
"July 13th 2018, 23:50:28.876",0.5,0.79,0.64,4,0.125,0.198,0.16
"July 13th 2018, 23:50:18.876",0.59,0.8,0.66,4,0.148,0.2,0.165
"July 13th 2018, 23:50:08.876",0.69,0.81,0.68,4,0.173,0.203,0.17
"July 13th 2018, 23:49:58.876",0.73,0.81,0.69,4,0.183,0.203,0.173
"July 13th 2018, 23:49:48.876",0.68,0.81,0.68,4,0.17,0.203,0.17
"July 13th 2018, 23:49:40.771",0.54,0.8,0.65,4,0.135,0.2,0.163
"July 13th 2018, 23:49:38.876",0.54,0.8,0.65,4,0.135,0.2,0.163
"July 13th 2018, 23:49:28.876",0.64,0.81,0.67,4,0.16,0.203,0.168
"July 13th 2018, 23:49:18.876",0.39,0.79,0.63,4,0.098,0.198,0.158
"July 13th 2018, 23:49:08.876",0.37,0.8,0.63,4,0.093,0.2,0.158
"July 13th 2018, 23:48:58.876",0.44,0.81,0.65,4,0.11,0.203,0.163
"July 13th 2018, 23:48:48.876",0.26,0.8,0.62,4,0.065,0.2,0.155
"July 13th 2018, 23:48:40.771",0.31,0.81,0.65,4,0.078,0.203,0.163
"July 13th 2018, 23:48:38.876",0.31,0.81,0.65,4,0.078,0.203,0.163
"July 13th 2018, 23:48:28.876",0.37,0.82,0.67,4,0.093,0.205,0.168
"July 13th 2018, 23:48:18.876",0.43,0.83,0.69,4,0.108,0.208,0.173
"July 13th 2018, 23:48:08.876",0.51,0.84,0.72,4,0.128,0.21,0.18
"July 13th 2018, 23:47:58.876",0.61,0.85,0.74,4,0.153,0.213,0.185
"July 13th 2018, 23:47:48.876",0.54,0.84,0.73,4,0.135,0.21,0.183
"July 13th 2018, 23:47:40.771",0.47,0.84,0.72,4,0.118,0.21,0.18
"July 13th 2018, 23:47:38.876",0.47,0.84,0.72,4,0.118,0.21,0.18
"July 13th 2018, 23:47:28.876",0.56,0.85,0.75,4,0.14,0.213,0.188
"July 13th 2018, 23:47:18.876",0.31,0.84,0.7,4,0.078,0.21,0.175
"July 13th 2018, 23:47:08.876",0.36,0.85,0.73,4,0.09,0.213,0.183
"July 13th 2018, 23:46:58.876",0.43,0.86,0.75,4,0.108,0.215,0.188
"July 13th 2018, 23:46:48.876",0.51,0.87,0.78,4,0.128,0.218,0.195
"July 13th 2018, 23:46:40.771",0.6,0.88,0.81,4,0.15,0.22,0.203
"July 13th 2018, 23:46:38.876",0.6,0.88,0.81,4,0.15,0.22,0.203
"July 13th 2018, 23:46:28.876",0.71,0.89,0.84,4,0.178,0.223,0.21
"July 13th 2018, 23:46:18.876",0.75,0.89,0.85,4,0.188,0.223,0.213
"July 13th 2018, 23:46:08.876",0.5,0.88,0.81,4,0.125,0.22,0.203
"July 13th 2018, 23:45:58.876",0.6,0.89,0.84,4,0.15,0.223,0.21
"July 13th 2018, 23:45:48.876",0.53,0.89,0.83,4,0.133,0.223,0.208
"July 13th 2018, 23:45:40.771",0.63,0.9,0.86,4,0.158,0.225,0.215
"July 13th 2018, 23:45:38.876",0.63,0.9,0.86,4,0.158,0.225,0.215
"July 13th 2018, 23:45:28.876",0.74,0.91,0.89,4,0.185,0.228,0.223
"July 13th 2018, 23:45:18.876",0.59,0.9,0.87,4,0.148,0.225,0.218
"July 13th 2018, 23:45:08.876",0.7,0.91,0.9,4,0.175,0.228,0.225
"July 13th 2018, 23:44:58.876",0.73,0.92,0.91,4,0.183,0.23,0.228
"July 13th 2018, 23:44:48.876",0.61,0.91,0.89,4,0.153,0.228,0.223
"July 13th 2018, 23:44:40.771",0.63,0.92,0.9,4,0.158,0.23,0.225
"July 13th 2018, 23:44:38.876",0.63,0.92,0.9,4,0.158,0.23,0.225
"July 13th 2018, 23:44:28.876",0.48,0.91,0.88,4,0.12,0.228,0.22
"July 13th 2018, 23:44:18.876",0.57,0.92,0.92,4,0.143,0.23,0.23
"July 13th 2018, 23:44:08.876",0.68,0.93,0.95,4,0.17,0.233,0.238
"July 13th 2018, 23:43:58.876",0.7,0.94,0.96,4,0.175,0.235,0.24
"July 13th 2018, 23:43:48.876",0.74,0.94,0.98,4,0.185,0.235,0.245
"July 13th 2018, 23:43:40.771",0.79,0.95,0.99,4,0.198,0.238,0.248
"July 13th 2018, 23:43:38.876",0.79,0.95,0.99,4,0.198,0.238,0.248
"July 13th 2018, 23:43:28.876",0.93,0.96,1.03,4,0.233,0.24,0.258
"July 13th 2018, 23:43:18.876",0.91,0.96,1.03,4,0.228,0.24,0.258
"July 13th 2018, 23:43:08.876",0.89,0.95,1.03,4,0.223,0.238,0.258
"July 13th 2018, 23:42:58.876",0.97,0.96,1.05,4,0.243,0.24,0.263
"July 13th 2018, 23:42:48.876",1.05,0.96,1.07,4,0.263,0.24,0.268
"July 13th 2018, 23:42:40.771",1.16,0.97,1.09,4,0.29,0.243,0.273
"July 13th 2018, 23:42:38.876",1.16,0.97,1.09,4,0.29,0.243,0.273
"July 13th 2018, 23:42:28.876",1.28,0.97,1.11,4,0.32,0.243,0.278
"July 13th 2018, 23:42:18.876",0.96,0.95,1.04,4,0.24,0.238,0.26
"July 13th 2018, 23:42:08.876",0.7,0.94,0.99,4,0.175,0.235,0.248
"July 13th 2018, 23:41:58.876",0.73,0.94,1.01,4,0.183,0.235,0.253
"July 13th 2018, 23:41:48.876",0.87,0.95,1.05,4,0.218,0.238,0.263
"July 13th 2018, 23:41:40.771",0.93,0.96,1.07,4,0.233,0.24,0.268
"July 13th 2018, 23:41:38.876",0.93,0.96,1.07,4,0.233,0.24,0.268
"July 13th 2018, 23:41:28.876",0.93,0.96,1.07,4,0.233,0.24,0.268
"July 13th 2018, 23:41:18.876",1.1,0.97,1.11,4,0.275,0.243,0.278
"July 13th 2018, 23:41:08.876",1.02,0.96,1.09,4,0.255,0.24,0.273
"July 13th 2018, 23:40:58.877",1.03,0.96,1.1,4,0.258,0.24,0.275
"July 13th 2018, 23:40:48.876",0.93,0.95,1.08,4,0.233,0.238,0.27
"July 13th 2018, 23:40:40.771",1.01,0.96,1.1,4,0.253,0.24,0.275
"July 13th 2018, 23:40:38.876",1.01,0.96,1.1,4,0.253,0.24,0.275
"July 13th 2018, 23:40:28.876",1.02,0.96,1.11,4,0.255,0.24,0.278
"July 13th 2018, 23:40:18.876",0.76,0.94,1.06,4,0.19,0.235,0.265
"July 13th 2018, 23:40:08.876",0.71,0.94,1.06,4,0.178,0.235,0.265
"July 13th 2018, 23:39:58.876",0.75,0.94,1.08,4,0.188,0.235,0.27
"July 13th 2018, 23:39:48.876",0.88,0.96,1.12,4,0.22,0.24,0.28
"July 13th 2018, 23:39:40.771",0.77,0.95,1.1,4,0.193,0.238,0.275
"July 13th 2018, 23:39:38.876",0.77,0.95,1.1,4,0.193,0.238,0.275
"July 13th 2018, 23:39:28.876",0.91,0.96,1.14,4,0.228,0.24,0.285
"July 13th 2018, 23:39:18.876",0.89,0.96,1.15,4,0.223,0.24,0.288
"July 13th 2018, 23:39:08.876",0.69,0.95,1.12,4,0.173,0.238,0.28
"July 13th 2018, 23:38:58.876",0.82,0.96,1.16,4,0.205,0.24,0.29
"July 13th 2018, 23:38:48.876",0.97,0.97,1.2,4,0.243,0.243,0.3
"July 13th 2018, 23:38:40.771",0.95,0.97,1.2,4,0.238,0.243,0.3
"July 13th 2018, 23:38:38.876",0.95,0.97,1.2,4,0.238,0.243,0.3
"July 13th 2018, 23:38:28.876",0.93,0.97,1.21,4,0.233,0.243,0.303
"July 13th 2018, 23:38:18.876",1.01,0.97,1.24,4,0.253,0.243,0.31
"July 13th 2018, 23:38:08.876",0.91,0.97,1.23,4,0.228,0.243,0.308
"July 13th 2018, 23:37:58.876",0.6,0.95,1.18,4,0.15,0.238,0.295
"July 13th 2018, 23:37:48.876",0.71,0.96,1.22,4,0.178,0.24,0.305
"July 13th 2018, 23:37:40.771",0.67,0.96,1.23,4,0.168,0.24,0.308
"July 13th 2018, 23:37:38.876",0.67,0.96,1.23,4,0.168,0.24,0.308
"July 13th 2018, 23:37:28.876",0.69,0.97,1.26,4,0.173,0.243,0.315
"July 13th 2018, 23:37:18.876",0.82,0.98,1.3,4,0.205,0.245,0.325
"July 13th 2018, 23:37:08.876",0.88,0.98,1.33,4,0.22,0.245,0.333
"July 13th 2018, 23:36:58.876",0.96,0.99,1.36,4,0.24,0.248,0.34
"July 13th 2018, 23:36:48.876",1.04,0.99,1.39,4,0.26,0.248,0.348
"July 13th 2018, 23:36:40.771",0.96,0.98,1.38,4,0.24,0.245,0.345
"July 13th 2018, 23:36:38.876",0.96,0.98,1.38,4,0.24,0.245,0.345
"July 13th 2018, 23:36:28.876",1.14,1,1.43,4,0.285,0.25,0.358
"July 13th 2018, 23:36:18.876",1.35,1.01,1.48,4,0.338,0.253,0.37
"July 13th 2018, 23:36:08.876",1.5,1.01,1.51,4,0.375,0.253,0.378
"July 13th 2018, 23:35:58.876",1.77,1.02,1.56,4,0.443,0.255,0.39
"July 13th 2018, 23:35:48.876",1.91,1.03,1.58,4,0.478,0.258,0.395
"July 13th 2018, 23:35:40.771",1.91,1.02,1.57,4,0.478,0.255,0.393
"July 13th 2018, 23:35:38.876",1.91,1.02,1.57,4,0.478,0.255,0.393
"July 13th 2018, 23:35:28.876",2.25,1.03,1.62,4,0.563,0.258,0.405
"July 13th 2018, 23:35:18.876",2.66,1.04,1.68,4,0.665,0.26,0.42
"July 13th 2018, 23:35:08.876",3.15,1.05,1.74,4,0.788,0.263,0.435
"July 13th 2018, 23:34:58.876",3.72,1.06,1.8,4,0.93,0.265,0.45
"July 13th 2018, 23:34:48.876",4.4,1.07,1.86,4,1.1,0.268,0.465
"July 13th 2018, 23:34:40.771",5.01,1.07,1.89,4,1.253,0.268,0.473
"July 13th 2018, 23:34:38.876",5.01,1.07,1.89,4,1.253,0.268,0.473
"July 13th 2018, 23:34:28.876",4.68,1.01,1.72,4,1.17,0.253,0.43
"July 13th 2018, 23:34:18.876",4.83,0.98,1.64,4,1.208,0.245,0.41
"July 13th 2018, 23:34:08.876",4.12,0.89,1.39,4,1.03,0.223,0.348
"July 13th 2018, 23:33:58.876",2.13,0.74,0.94,4,0.533,0.185,0.235
"July 13th 2018, 23:33:48.876",2.14,0.73,0.9,4,0.535,0.183,0.225
"July 13th 2018, 23:33:40.771",0.82,0.64,0.62,4,0.205,0.16,0.155
"July 13th 2018, 23:33:38.876",0.82,0.64,0.62,4,0.205,0.16,0.155
"July 13th 2018, 23:33:28.876",0.79,0.63,0.61,4,0.198,0.158,0.153
"July 13th 2018, 23:33:18.876",0.41,0.61,0.53,4,0.103,0.153,0.133
"July 13th 2018, 23:33:08.876",0.49,0.62,0.55,4,0.123,0.155,0.138
"July 13th 2018, 23:32:58.876",0.48,0.62,0.55,4,0.12,0.155,0.138
"July 13th 2018, 23:32:48.876",0.48,0.62,0.55,4,0.12,0.155,0.138
"July 13th 2018, 23:32:40.771",0.4,0.61,0.54,4,0.1,0.153,0.135
"July 13th 2018, 23:32:38.876",0.4,0.61,0.54,4,0.1,0.153,0.135
"July 13th 2018, 23:32:28.876",0.38,0.61,0.54,4,0.095,0.153,0.135
"July 13th 2018, 23:32:18.876",0.45,0.62,0.56,4,0.113,0.155,0.14
"July 13th 2018, 23:32:08.876",0.44,0.62,0.56,4,0.11,0.155,0.14
"July 13th 2018, 23:31:58.876",0.53,0.63,0.58,4,0.133,0.158,0.145
"July 13th 2018, 23:31:48.876",0.62,0.64,0.6,4,0.155,0.16,0.15
"July 13th 2018, 23:31:40.771",0.45,0.63,0.57,4,0.113,0.158,0.143
"July 13th 2018, 23:31:38.876",0.45,0.63,0.57,4,0.113,0.158,0.143
"July 13th 2018, 23:31:28.876",0.53,0.63,0.59,4,0.133,0.158,0.148
"July 13th 2018, 23:31:18.876",0.63,0.64,0.61,4,0.158,0.16,0.153
"July 13th 2018, 23:31:08.876",0.75,0.65,0.63,4,0.188,0.163,0.158
"July 13th 2018, 23:30:58.876",0.88,0.66,0.65,4,0.22,0.165,0.163
"July 13th 2018, 23:30:48.876",0.85,0.65,0.64,4,0.213,0.163,0.16
"July 13th 2018, 23:30:40.771",0.53,0.63,0.58,4,0.133,0.158,0.145
"July 13th 2018, 23:30:38.876",0.53,0.63,0.58,4,0.133,0.158,0.145
"July 13th 2018, 23:30:28.876",0.54,0.63,0.58,4,0.135,0.158,0.145
"July 13th 2018, 23:30:18.876",0.56,0.63,0.58,4,0.14,0.158,0.145
"July 13th 2018, 23:30:08.876",0.31,0.62,0.54,4,0.078,0.155,0.135
"July 13th 2018, 23:29:58.876",0.36,0.63,0.55,4,0.09,0.158,0.138
"July 13th 2018, 23:29:48.876",0.43,0.63,0.57,4,0.108,0.158,0.143
"July 13th 2018, 23:29:40.771",0.51,0.64,0.59,4,0.128,0.16,0.148
"July 13th 2018, 23:29:38.876",0.51,0.64,0.59,4,0.128,0.16,0.148
"July 13th 2018, 23:29:28.876",0.51,0.64,0.6,4,0.128,0.16,0.15
"July 13th 2018, 23:29:18.876",0.51,0.64,0.6,4,0.128,0.16,0.15
"July 13th 2018, 23:29:08.876",0.35,0.63,0.57,4,0.088,0.158,0.143
"July 13th 2018, 23:28:58.876",0.31,0.64,0.57,4,0.078,0.16,0.143
"July 13th 2018, 23:28:48.876",0.37,0.64,0.59,4,0.093,0.16,0.148
"July 13th 2018, 23:28:40.771",0.44,0.65,0.61,4,0.11,0.163,0.153
"July 13th 2018, 23:28:38.876",0.44,0.65,0.61,4,0.11,0.163,0.153
"July 13th 2018, 23:28:28.876",0.52,0.66,0.63,4,0.13,0.165,0.158
